x,y,Name,Genes
4.3548584,9.8349695,aryl sulfotransferase activity (GO:0004062),SULT2A1 SULT1C4 SULT1A2 SULT1A1 SULT1B1 SULT1C2 SULT1E1 SULT6B1 SULT4A1 SULT1A4 SULT1A
6.196897,10.589621,hyaluronic acid binding (GO:0005540),HAPLN1 CEMIP NCAN HMMR LAYN HAPLN4 USP17L24 HAPLN2 HAPLN3 ACAN VCAN BCAN TMEM2 HYAL2 STAB2 C1QBP IMPG2 CD4
4.1199183,10.190647,gap junction channel activity (GO:0005243),GJB1 GJC2 PANX2 GJD2 PANX3 GJB3 PANX1 GJA1 GJB7 GJA5 GJA
6.06896,11.100167,dopamine neurotransmitter receptor activity (GO:0004952),OR13F1 GPR21 GPR52 ADRA1D OR5T1 OR56A1 DRD1 DRD2 DRD3 OR56A5 DRD4 OR56A4 DRD
1.85159,10.0830965,ion gated channel activity (GO:0022839),CLCA3P ANO9 ANO7 ANO8 ANO5 ANO6 ANO3 ANO4 ANO1 ANO2 NMUR
4.724362,7.5223446,beta-tubulin binding (GO:0048487),GABARAPL2 GABARAPL1 PACRG PIFO MAP1S TRPV4 TBCD PEX14 LRPPRC TTLL7 VAPB PDCD5 ARL8A CDK5R1 FGF13 ARL8
2.2664452,8.793755,alkali metal ion binding (GO:0031420),SLC24A3 SLC24A2 SLC24A5 HDAC4 KCNJ11 PDXK SLC24A4 SLC34A2 SLC24A1 ATP1A2 ATP1A1 ATP1B1 IMPA1 ADPRH TDG CAPN
7.226383,5.7653813,DNA polymerase activity (GO:0034061),POLN PRIM2 NEXMIF PRIMPOL POLA1 CHRAC1 POLD4 POLB POLE POLD1 POLE2 TERT POLD2 POLD3 POLK POLM POLL POLG POLI REV3L POL
7.310418,8.607197,neurotrophin TRK receptor binding (GO:0005167),SHC1 PIK3R1 BDNF NTF4 PLCG1 FRS2 GRB2 EFNA
6.0967155,10.510003,hexosaminidase activity (GO:0015929),MGEA5 CEMIP TMEM2 HEXA HYAL1 NAGLU HYAL2 HYAL3 HEXB NAGA HEXD
0.68436974,10.025726,cation:amino acid symporter activity (GO:0005416),SLC36A2 SLC36A1 SLC38A1 SLC25A18 SLC36A3 SLC25A2
6.4518905,5.824738,siRNA binding (GO:0035197),DHX9 FMR1 FAM172A AGO2 DICER1 TLR9 TLR7 TARBP2 FAM172B
5.3073654,11.582911,monocarboxylic acid binding (GO:0033293),PLA2G1B UGT1A1 AKR1C2 AKR1C1 NR2F2 PYGL AKR1C4 NR1H4 AKR1C3 SERPINA5 RXRA CYP26A1 CYP26B1 CYP27C1 PSAP CYP26C1 LCN12 RARA UGT1A3 UGT1A9 UGT1A8 UGT1A
0.659671,10.941518,ion antiporter activity (GO:0099516),SLC26A1 SLC22A5 SLC22A4 SLC26A3 SLC22A7 SLC26A2 SLC22A6 SLC4A1 SLC26A9 SLC26A10 SLC26A8 SLC26A11 SLC26A5 SLC22A9 SLC22A8 SLC26A4 SLC26A7 SLC26A
3.960533,11.14274,CoA hydrolase activity (GO:0016289),ACOT9 ACOT8 ACOT11 ACOT12 ACOT13 NUDT7 BAAT THEM4 THEM5 NUDT19 ACOT2 ACOT1 ACSBG2 ACOT7 HIBCH ACOT6 ACOT
7.6730375,8.685041,platelet-derived growth factor binding (GO:0048407),COL1A2 COL2A1 COL1A1 PDGFRB PDGFRA COL4A1 COL3A1 COL6A1 COL5A1 PDGFB PDGF
4.8065753,7.8617253,protein phosphatase 2A binding (GO:0051721),SMG5 IGBP1 ANKLE2 BOD1 SPHK1 ARPP19 STRN3 MASTL CTTNBP2NL SMG7 DAB2IP FOXO1 STRN4 GRIN3A PTPA PPME1 MAPT ENSA STRN TP5
3.8420913,9.87736,prenyltransferase activity (GO:0004659),FDPS NUS1 UBIAD1 FNTB PTAR1 GGPS1 CHURC1-FNTB PGGT1B RABGGTB DHDDS COX1
2.3257856,7.827633,phosphatidic acid transporter activity (GO:1990050),PLTP PRELID2 PRELID1 TRIAP1 PRELID3A PRELID3
5.2988853,9.8546,endopeptidase activity (GO:0004175),IGHV3-11 CMA1 IGKV5-2 IGHV3-13 CELA1 PSMB9 UQCRC2 UQCRC
6.002287,9.56835,exopeptidase activity (GO:0008238),CTSA METAP1D CPA2 ACE MME GGH ERAP1 ERAP2 LNPEP ACE2 PM20D2 XPNPEP1 LAP3 FOLH1 XPNPEP2 XPNPEP3 CPE DPEP3 DPEP2 TPP2 DPEP1 TPP1 BLMH METAP1 METAP2 CP
3.6910524,11.176425,phosphatidylcholine 1-acylhydrolase activity (GO:0008970),PLA2G16 ABHD1 LIPG PLA2G4E PLA2G4F ABHD3 PLA2G4C PLA2G4D PLA2G4A PLA2G4
6.2627254,5.922476,pre-mRNA binding (GO:0036002),ZRSR2 ZRSR1 TARBP2 PRPF39 PRPF8 HNRNPL RBM41 SRSF6 SLU7 RBM22 SNRP
1.4431323,11.379309,neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential (GO:0099529),GRIA2 GABRA3 GABRA2 GRIA3 GABRA1 GRIA1 GRID1 GRID2 GABRA6 GABRA5 GABRA4 GABRG1 GRIK4 GRIK5 GRIK2 GRIK3 GRIK1 GABRG3 GABRG2 GABRE GRIA
4.313859,9.836907,N-acetylglucosamine 6-O-sulfotransferase activity (GO:0001517),CHST7 CHST1 CHST2 CHST5 CHST6 CHST3 CHST
5.2424326,5.7678146,RNA polymerase II basal transcription factor binding (GO:0001091),TBP NOP58 CTDP1 HNRNPU AHR ESR1 GTF2E1 GTF2E2 FBL ZNHIT6 TCF4 TP5
3.9190717,9.527819,calcium:sodium antiporter activity (GO:0005432),CADPS2 SLC3A2 SLC8B1 SLC8A1 SLC8A2 SLC8A
5.8206153,9.0033455,integrin binding (GO:0005178),EGFL6 PTPN2 NPNT ACTN4 ACTN3 ACTN2 ACTN1 FN1 NRG1 EMP2 VCAM1 IL1B ADAM2 SFRP2 CXCL12 COL3A1 LCP1 COL5A1 FAP ITGB1BP1 JAML ADAM9 CALR TLN1 UTRN FCER
5.218895,6.7198706,proteasome-activating ATPase activity (GO:0036402),PSMC6 PSMC4 PSMC5 PSMC2 PSMC3 PSMC
5.167821,8.1765375,calcium channel inhibitor activity (GO:0019855),FKBP1B MCUB AMBP PACSIN3 TNNI3 SLC30A1 CALM2 PHPT1 ITPR1 CALM
2.8058064,11.096942,"3',5'-cyclic-AMP phosphodiesterase activity (GO:0004115)",PDE1B PDE1A PDE4D PDE11A PDE10A PDE3B PDE2A PDE4C PDE4B PDE3A PDE4A PDE7B PDE7A PDE8B PDE8
4.699234,10.815496,"cytochrome-b5 reductase activity, acting on NAD(P)H (GO:0004128)",NQO1 CYB5R3 CYB5R2 CYB5R4 CYB5RL CYB5R
7.5564775,7.6554027,cyclin-dependent protein serine/threonine kinase activity (GO:0004693),CDK18 CDKL3 CDK19 CDKL4 CDK11B CDKL5 CDK11A PRPF4B CDK9 CDK8 CDK7 CDK6 CDK5 CDK4 CDK3 CDK10 CDK2 CDK1 CDK12 CDK13 CDK14 CDK15 CDK16 CDKL1 CDKL2 CDK1
3.619542,9.867903,"alpha-N-acetylneuraminate alpha-2,8-sialyltransferase activity (GO:0003828)",ST8SIA1 ST8SIA2 ST8SIA3 ST8SIA4 ST8SIA5 ST8SIA
7.544955,6.9128184,5'-3' DNA helicase activity (GO:0043139),HELB ERCC2 PIF1 TWNK IGHMBP2 DNA
4.866536,11.278397,estradiol 17-beta-dehydrogenase activity (GO:0004303),DHRS11 HSD17B1 HSD17B2 AKR1B15 HSD17B14 HSD17B8 HSD17B1
4.394022,9.59757,fatty acid elongase activity (GO:0009922),ELOVL1 ELOVL2 ELOVL5 ELOVL6 ELOVL3 ELOVL4 ELOVL
7.1309004,8.93803,growth factor activity (GO:0008083),IL11 EGF LACRT IL10 BDNF OSGIN2 VEGFC OSGIN1 AMBN NRG1 LIF OSM VEGFD CSHL1 NRG3 DKK1 AGT ADA2 EREG VEGFA GH1 IL2 VEGFB IL4 GH2 IL7 IL6 CLCF1 CSPG
7.0787163,8.432779,non-membrane spanning protein tyrosine kinase activity (GO:0004715),YES1 LYN SRMS STYK1 SYK TNK2 MATK DYRK1A PTK6 TYK2 BMX HCK PTK2 TEC FGR CLK1 FES ZAP70 LCK MELK FER PEAK1 GRAP BTK GRB2 ITK FR
7.7211866,8.427163,ephrin receptor binding (GO:0046875),PTPN1 LYN SRC SHC1 CBL EFNA5 PIK3CG EFNA2 EFNB3 EFNA1 EFNB2 EFNA4 EFNA3 EFNB1 CRK ABL1 FYN GRB2 ANKS1
5.295221,7.1912913,microtubule-severing ATPase activity (GO:0008568),ATAD1 SPAST VPS4A KATNAL2 FIGNL2 VPS4B KATNAL1 FIGNL1 KATNB1 FIGN KATNA
3.2068465,8.656722,macromolecule transmembrane transporter activity (GO:0022884),TOMM40 AZGP1 TOMM70 SIDT2 TIMM22 MCL1 GPIHBP1 TOMM22 TOMM
4.2072973,10.027349,"transferase activity, transferring amino-acyl groups (GO:0016755)",ATE1 QPCTL GGT5 F13A1 QPCT TGM2 GGCT TGM1 CHAC1 GGACT CHAC2 TGM6 TGM5 GGT1 TGM4 TGM
1.7671157,8.103096,ATPase-coupled anion transmembrane transporter activity (GO:0043225),ABCC4 ABCC5 ABCC2 ABCC3 ABCC8 ABCC9 ABCC6 ABCC11 ABCB11 ABCC10 ABCC1 CFT
5.2726126,5.625238,ubiquitin conjugating enzyme activity (GO:0061631),UBE2C UBE2D3 UBE2D4 UBE2D1 UBE2E2 UBE2D2 UBE2A UBE2G2 UBE2E1 UBE2G1 UBE2J1 UBE2QL1 UBE2L3 UBE2J2 TAF1 CDC34 UBE2S UBE2T UBE2R2 UBE2
6.4031773,8.978944,interleukin-6 receptor binding (GO:0005138),PYCARD IL6 ADAM17 CNTF ERAP1 IL6ST IL6
5.9053307,10.281366,protein-disulfide reductase activity (GO:0047134),TXNL1 TXN PGK1 TXNDC2 TXNDC8 TXNDC1
5.5045443,6.781405,"ATPase activity, coupled (GO:0042623)",HSPA9 SMARCA1 HSPA6 HSPA1L HSPA5 HSPA8 HSPA7 HSPA2 PEX1 HSPA4 MSH2 SMARCA2 SMARCA4 RAD51C MYL6 RAD51B MYH3 PSMC6 CDK7 DDX39B RAD51D KATNAL2 MSH3 PSMC4 MSH4 PSMC5 DMC1 MSH5 MYO3A PSMC2 KATNAL1 MSH6 PEX6 PSMC3 HSPA1A MYH9 YME1L1 PSMC1 MYH6 MYH
4.619085,8.199844,cAMP-dependent protein kinase regulator activity (GO:0008603),CXCL10 PRKAR1B PRKAR1A PRKAR2B PRKAR2A PRKAG2 PRKAG
1.3487184,11.400881,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315),CHRNB3 GABRA3 CHRNB2 GABRA2 GABRA1 CHRNB4 GRID1 GABRA6 GRID2 GABRA5 GABRA4 GABRG1 GABRG3 GABRG2 CHRNB
6.2047563,6.0970607,eukaryotic initiation factor 4E binding (GO:0008190),LARP1 DDX3X HHEX EIF4EBP1 ANGEL1 EIF4EBP2 EIF4G1 EIF4EBP3 OTX2 C8ORF8
4.691784,8.444384,calcium-dependent protein kinase activity (GO:0010857),PINK1 MAPKAPK5 MKNK1 CAMK2A MAPKAPK2 MKNK2 MAPKAPK3 CAMK
4.8431916,10.096917,"transferase activity, transferring hexosyl groups (GO:0016758)",CSGALNACT2 B3GALNT2 CSGALNACT1 B3GALNT1 B3GAT3 ALG12 MTA
5.3335295,7.2655296,Hsp90 protein binding (GO:0051879),UNC45B PACRG UNC45A CSNK2A1 PTGES3 ERN1 PPP5C MAPT TTC4 PTGES3L STUB1 PPEF2 TELO
3.2254016,9.852187,opioid receptor activity (GO:0004985),OPRD1 NPBWR1 NPBWR2 OGFR OPRK1 OPRM1 OPRL
6.419245,8.160103,MHC class I protein binding (GO:0042288),TUBB ATP5A1 PILRA LILRB1 LILRB2 DERL1 PILRB TUBB4B HLA-E TAPBP ATP5B CD8B CD8
5.6713557,8.135894,calcium-dependent cysteine-type endopeptidase activity (GO:0004198),ADGB GCA PDCD6 SRI CAPN14 CAPN15 CAPN12 CAPN9 CAPN13 CAPN10 CAPNS2 CAPN7 CAPN8 CAPN11 CAPN5 CAPNS1 CAPN6 CAPN3 PEF1 CAPN1 CAPN
0.339314,10.344443,sodium-independent organic anion transmembrane transporter activity (GO:0015347),SLCO1B7 SLC22A24 SLC22A25 SLCO1C1 SLCO4A1 SLCO5A1 SLCO4C1 SLCO2A1 SLCO1A2 SLCO3A1 SLC22A20 SLC22A9 SLC22A8 SLC22A2
3.657357,8.175155,ionotropic glutamate receptor binding (GO:0035255),NSF SHISA6 SCRIB SHISA7 SHANK1 DLG1 DLG2 DLG3 DLG4 GNAS SQSTM1 SHANK3 SHANK
7.741854,6.52499,ATP-dependent helicase activity (GO:0008026),HFM1 UPF1 RECQL DDX31 DHX40 DDX19A DDX19B DDX39A DDX39B ARTN MCM4 MCM6 MCM7 MRE1
4.680711,10.985083,3-hydroxyacyl-CoA dehydrogenase activity (GO:0003857),HADHB HADHA HSD17B4 EHHADH HSD17B12 HSD17B8 HADH HSD17B1
6.0227942,9.359638,aminopeptidase activity (GO:0004177),METAP1D ERAP1 LVRN ERAP2 PRSS16 LNPEP MMP15 MMP14 XPNPEP1 MMP17 LAP3 XPNPEP2 FAP MMP16 XPNPEP3 TPP2 BLMH METAP1 METAP
4.622925,5.38459,hormone receptor binding (GO:0051427),NCOA2 MBD4 NCOA3 TCF7L2 NCOA1 STAT1 NCOA6 ACTN4 NCOA7 JUP BUD31 MYOD1 CSHL1 TYK2 SIRT1 GH1 ADCYAP1 PTHLH GH2 NCOR1 SNW1 LEP CRY1 TACC
1.8209473,10.034678,volume-sensitive anion channel activity (GO:0005225),TTYH3 LRRC8A LRRIQ4 TTYH2 TTYH1 LRRC8D LRRC8E LRRC8B LRRC8C CLCN
7.692499,8.5939,Wnt-activated receptor activity (GO:0042813),FZD2 FZD1 EGF FZD4 RYK FZD3 FZD6 FZD5 FZD8 FZD7 LRP6 FZD9 LRP5 LRP4 FZD10 SFRP1 SFRP4 SFRP5 FRZB SFRP2 SMO ROR
2.60098,10.9358225,cAMP binding (GO:0030552),POPDC3 POPDC2 PDE4D CNBD2 PDE10A RAPGEF2 PDE2A PDE4B PDE4A HCN1 RAPGEF4 BVE
3.69707,9.628107,ligand-gated sodium channel activity (GO:0015280),ASIC5 SCNN1G SCNN1B SCNN1A SHROOM2 ASIC3 ASIC
3.9784825,9.1005535,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides (GO:0016818)",NUDT11 PHOSPHO1 NUDT10 ACYP1 ALPL NUDT3 ACYP2 NUDT
0.73184294,10.973478,organic anion transmembrane transporter activity (GO:0008514),SLC35A3 ABCC5 ABCC2 ABCC3 SLC35A1 SLC4A11 SLCO1B7 MFSD10 SLCO1C1 SLCO4A1 SLCO2A1 SLC26A9 SLC26A8 SLC22A9 SLC26A5 ABCC1 SLC22A8 SLC26A4 SLC26A
5.7896366,5.2237663,peptide-lysine-N-acetyltransferase activity (GO:0061733),CREBBP NCOA3 TEX30 ESCO1 TAF12 ELP3 TAF10 ELP4 SUPT3H SUPT7L TAF1 TAF6L ATAT1 KAT2B TADA2A KAT2A TADA2B HAT1 KANSL3 KAT6B TADA3 KAT6A TADA1 TAF9 TAF5 CLOC
5.114215,8.604625,protein tyrosine kinase activator activity (GO:0030296),AFAP1L2 NRG1 PAK2 GRM5 CCL5 ERBB3 ALKAL1 ERCC6 ALKAL2 GHRL CD24 GAS
6.1136403,9.571697,transition metal ion binding (GO:0046914),TYW5 ZNF282 LNPEP SCD CCS CD4 XPNPEP1 SCO2 FDX1 ETHE1 UQCRC2 UQCRC1 MPPE1 CDA VPS2
4.0416956,9.72063,acyl-CoA dehydrogenase activity (GO:0003995),ACAD9 ACAD8 ACADVL ACADSB ACOXL ACADM ACOX3 ACADL ACOX2 ACOX1 IVD ACAD10 ACAD11 ACADS GCD
4.328525,9.934006,fucosyltransferase activity (GO:0008417),FUT10 FUT11 FUT1 FUT3 FUT2 FUT5 FUT4 FUT7 FUT6 FUT9 FUT8 POFUT1 POFUT
4.3328257,9.860105,mannosidase activity (GO:0015923),MANBA MAN2A2 MAN2C1 MAN2A1 MAN2B2 MAN1A1 MAN2B
4.4540997,9.433119,acid-amino acid ligase activity (GO:0016881),PAICS TTLL10 GSS PPCS TTLL8 TTLL6 GCLC FPGS TTLL4 TTLL3 CARNS1 DPH6 GCLM LINC0059
3.9144797,8.296709,WW domain binding (GO:0050699),NFE2 NDFIP1 NDFIP2 TNK2 WBP11 ENAH CDC25C FAM189B SCNN1G TRAF4 SCNN1B RAPGEF2 KIF20
4.4661837,8.714737,JUN kinase binding (GO:0008432),DUSP10 SPAG9 GSTP1 MAPK8IP3 MAD2L2 PTK
7.453583,9.321967,insulin-like growth factor I binding (GO:0031994),IGFBP2 INSR IGFBP1 INSRR IGFBP6 IGFBP5 IGFBP4 ITGB4 IGFBP3 ITGB3 IGF1R ITGAV ITGA
3.1173599,7.8629394,clathrin adaptor activity (GO:0035615),HIP1 PICALM DAB2 HIP1R AP2B1 AP2S1 AP2A2 LDLRAP1 AP2A1 AP2M
4.18848,9.461076,tRNA-specific ribonuclease activity (GO:0004549),POP7 TSEN34 POP5 POP4 ELAC2 RPP30 KIAA0391 TSEN2 TSEN54 RPP21 POP1 RPP25 RPP1
7.438826,5.871872,flap endonuclease activity (GO:0048256),FEN1 SLX4 EXO1 MUS81 DNA2 SLX1A FAN
5.1034102,4.656396,cAMP response element binding (GO:0035497),ATF2 CREB3L1 CREB1 JUN CREB3L2 HMGA2 E4F
6.1703596,6.169495,mRNA 5'-UTR binding (GO:0048027),RPL5 DDX3X RPL41 UTP23 FMR1 SHMT1 RPS7 MRPS11 RPS3A GNL3 LARP6 LARP1 RSL1D1 NCL RPL26 IGF2BP2 IGF2BP1 IGF2BP3 MYH10 RPS14 RPS13 CCT
7.048269,9.345932,activin-activated receptor activity (GO:0017002),ACVR1 ACVRL1 BMPR2 ACVR1C ACVR1B ACVR2B ACVR2
3.371183,10.177773,G-protein coupled acetylcholine receptor activity (GO:0016907),CHRM3 CHRM4 CHRM1 CHRM2 DHX8 CHRM
4.097434,5.281478,histone-arginine N-methyltransferase activity (GO:0008469),PRMT7 PRMT6 PRMT9 PRMT8 PRMT3 PRMT2 PRMT5 CARM1 PRMT
4.989315,4.698043,bHLH transcription factor binding (GO:0043425),LMO2 SMAD3 CREBBP KDM1A SCX FOXH1 TCF12 TCF21 TWIST1 ISL1 SIRT1 USF2 ASCL1 USF1 PSMD9 SP1 HAND1 BHLHE40 BHLHE41 MAP3K10 TCF4 TCF
2.9644752,6.61307,"inositol-1,3,4,5-tetrakisphosphate 5-phosphatase activity (GO:0052659)",INPP5D INPP5B SYNJ1 ITPK1 OCRL INPP5J INPPL
5.544914,7.942099,tumor necrosis factor receptor superfamily binding (GO:0032813),CASP8AP2 TNFSF18 FEM1B STAT1 TRAF1 TRAF3 DAB2IP MADD TMBIM1 MYD88 TRAF4 TNFSF4 TRAF6 TRIM37 TNFSF9 SIVA1 CD40L
4.075328,10.387456,type I interferon receptor binding (GO:0005132),IFNA6 IFNA5 IFNA14 IFNA8 IFNA7 IFNA16 IFNA2 IFNA1 IFNA17 IFNA4 IFNW1 IFNE IFNB1 IFNK IFNA10 IFNA2
5.001435,8.923054,peptidase inhibitor activity (GO:0030414),CAST SPINK2 AHSG SERPINF2 SERPIND1 A2ML1 RENBP SPINK1 SGPP2 UCHL5 OPRPN SPINT2 SLPI PTTG3P FETUB RECK HRG LP
4.9301057,4.6754575,core promoter sequence-specific DNA binding (GO:0001046),TFAP2B POU2F1 ZFHX3 MYOCD H3F3A PIH1D1 SARS POU2AF1 PAX6 SOX11 SMARCA4 SP1 ZFP64 PAX8 THRAP3 IRF7 TOP1 NFE2L1 TP5
7.282413,9.179652,fibroblast growth factor binding (GO:0017134),KL FGFBP1 KLB FGFBP3 API5 ITGB3 THBS1 FGFRL1 GLG1 FIBP CXCL13 RPS19 GPC1 FGFR1 SCN5A S100A13 RPS2 ITGAV FGFR4 FGFR
2.5722997,10.7365265,purinergic receptor activity (GO:0035586),P2RX7 P2RX6 P2RX5 P2RX4 P2RX3 P2RX2 ADORA2A P2RX
1.6037799,8.457177,cation-transporting ATPase activity (GO:0019829),ATP6V0C ATP13A1 ATP13A2 ATP2B4 ATP2B3 ATP2B2 ATP2B1 ATP5F1 ABCB11 ATP13A5 ATP13A3 ATP13A
1.2444981,11.472326,GABA-gated chloride ion channel activity (GO:0022851),GABRA3 GABRA2 GABRB3 GABRA1 GABRB1 GABRA6 GABRA5 GABRA4 GABRG1 GABRG3 GABRG2 GABR
1.24914,9.272382,phosphate ion binding (GO:0042301),G6PC PNP RELA MTHFD2 SLC34A2 ADSSL1 CHST14 ADSS RPH3
5.5866165,7.733949,thioesterase binding (GO:0031996),TRAF5 TRAF4 TRAF6 TRAF1 RAC1 HAUS7 TRAF3 TANK ARF6 CDC42 ADRA2
4.6474104,10.3392315,queuine tRNA-ribosyltransferase activity (GO:0008479),QTRT2 PDCL3 PDCL2 QTRT1 PDCL TXNDC9 PD
4.5388765,7.6695714,gamma-tubulin binding (GO:0043015),BRSK1 TUBGCP2 PIFO TUBGCP3 OFD1 DIXDC1 BRCA2 MZT1 NDRG1 RAD51D RACGAP1 BLOC1S2 CDK5RAP2 TUBGCP6 TUBGCP4 B9D2 TUBGCP5 MARK4 RAB11FIP
7.145654,5.6738453,3'-5'-exodeoxyribonuclease activity (GO:0008296),EXD2 ISG20 POLE POLD1 TREX2 APEX2 APEX1 EXO5 TREX1 MEIO
3.6366773,6.8818083,Rac GTPase binding (GO:0048365),HACE1 RALBP1 CDKL5 CAV1 OCRL MTSS1L SOD1 SBK2 FMNL1 NOXA1 ABI2 PKN1 ARHGEF2 NOX
4.5852942,7.7473392,phosphatase binding (GO:0019902),SYTL2 TSC2 VRK3 GTF2F1 TRPC4AP MAPK14 ARMC7 PPP1R3C PPP1R3F SKAP1 TP5
2.2789614,8.808932,potassium ion binding (GO:0030955),SLC24A3 SLC24A2 SLC24A5 HDAC4 KCNJ11 PDXK SLC24A4 SLC24A1 ATP1A2 ATP1A1 ATP1B1 ADPR
2.7024744,10.057959,NAADP-sensitive calcium-release channel activity (GO:0072345),CATSPER1 CATSPER4 TPCN1 MCOLN2 MCOLN3 TPCN2 MCOLN
7.541538,8.79626,1-phosphatidylinositol-4-phosphate 3-kinase activity (GO:0035005),PIK3CB PIK3CA PIK3CD PIK3C2G PIK3C2B PIK3C2A PIK3C
4.810825,7.160195,tubulin binding (GO:0015631),MX1 STARD9 MX2 MTUS2 IFT81 EML1 PEX14 EML2 EML3 MTUS1 EML4 EML5 EML6 APC DNM1P34 KIF20A KIF20B PPP1R4
5.8824544,7.3797894,ubiquitin-like protein conjugating enzyme binding (GO:0044390),ANKIB1 PPARA FOXL2 MARCH6 RNF144B RNF125 RNF144A TOLLIP TRAF6 UBA2 RNF185 RNF16
6.080902,11.138913,"dopamine neurotransmitter receptor activity, coupled via Gi/Go (GO:0001591)",OR5T1 OR13F1 OR56A1 ADRA1D DRD2 DRD3 OR56A5 DRD4 OR56A
7.332127,8.362565,frizzled binding (GO:0005109),RNF43 FZD1 RYK WNT10B BBS1 WNT10A WNT3A PTCH2 WNT5A FZD7 WNT5B WNT7A WNT7B PTCH1 WNT9A WNT9B SDCBP WNT16 BAMBI DVL1P
4.8556356,4.8911147,protein-hormone receptor activity (GO:0016500),LHCGR PAX8 GNRHR2 GPR173 FSHR GNRHR ADIPOR1 ADIPOR2 MCHR1 TSH
4.8642793,9.796964,NADH dehydrogenase (quinone) activity (GO:0050136),NDUFA9 NDUFA8 NDUFA7 NDUFA6 NDUFA5 NDUFA4 NDUFA3 NDUFA2 NDUFA1 NDUFC2 NDUFC1 NDUFS8 NDUFS7 NDUFAB1 NDUFS6 NDUFS5 NDUFS4 NDUFS3 NDUFS2 NDUFS
2.3829844,10.779613,intracellular cAMP activated cation channel activity (GO:0005222),HCN4 CNGB3 CNGA2 CNGA3 CNGA4 HCN1 CNGB1 HCN2 CNGA
4.971713,11.023753,NADPH-hemoprotein reductase activity (GO:0003958),NANOS2 MTRR POR NANOS1 NOS3 NDOR
6.986603,5.554638,3'-5'-exoribonuclease activity (GO:0000175),CNOT6L TOE1 PNPT1 REXO2 DIS3 USB1 PAN3 ISG20 PAN2 CNOT6 PNLDC1 CNOT7 CNOT8 XRN2 CNOT1 CNOT2 PDE1
4.048586,9.1397505,nucleotide diphosphatase activity (GO:0004551),NUDT12 NUDT11 NUDT10 ENPP1 ENPP3 NUDT3 NUDT17 ENPP4 NUDT6 FHIT NUDT
2.017532,9.765228,cation transmembrane transporter activity (GO:0008324),SLC39A1 MMGT1 SLC12A2 TRPV4 TRPV2 SLC25A38 RHCE GRIN3B SCN10A SCN8A RHC
2.596781,7.9495196,phosphatidylinositol transporter activity (GO:0008526),PITPNM2 PITPNM1 PITPNB PITPNM3 PITPNA TNFAIP8L3 C2CD2L PITPNC
6.1809325,8.430697,protein kinase binding (GO:0019901),BAD PIH1D1 TRIP4 ATG13 CD4 IL31RA TEK SKAP
2.6050317,9.716753,G-protein activated inward rectifier potassium channel activity (GO:0015467),KCNJ5 KCNJ6 KCNJ10 KCNJ12 KCNJ9 KCNJ15 KCNJ16 KCNJ2 KCNJ3 KCNJ
6.097335,11.107793,ammonium ion binding (GO:0070405),CRP OR13F1 ADRA1D SLC5A7 OR5T1 GPR143 OR56A1 DRD1 DRD2 OR56A5 DRD4 OR56A4 DRD
4.8778167,6.850669,GTP binding (GO:0005525),SEPT12 RAB2A MX2 TUBA4B TUBA4A GTPBP4 TUBA8 EEF1A1 RRAGB RAB31 RRAGA RAB32 RHEBL1 RRAGD RRAGC RAB38 RAB35 ARL8A SCG5 ARL8B RABL6 RA
6.7113996,9.111024,interleukin-1 receptor binding (GO:0005149),IL1RN IL37 ERAP1 IL36G IL1F10 IL3 IL1A IL1B IL36A IL36B LRRC70 TRIP6 TLR9 IL36RN TLR
6.916628,7.3639855,histone demethylase activity (H3-K9 specific) (GO:0032454),KDM4A KDM4B KDM3A KDM4C KDM3B KDM1A KDM4D KDM4E PHF2 JMJD1C HR PHF8 KDM7
1.5132976,9.121235,transition metal ion transmembrane transporter activity (GO:0046915),SLC30A8 SLC30A7 SLC39A1 SLC30A4 SLC11A1 SLC30A3 SLC30A6 SLC11A2 SLC30A5 SLC39A12 SLC39A11 SLC31A1 SLC30A2 SLC39A14 SLC30A1 SLC39A13 MCOLN1 SLC39A10 SLC25A3
1.6544386,9.170311,metal ion transmembrane transporter activity (GO:0046873),SLC12A3 TIMM8B MMGT1 SLC11A1 SLC12A1 SLC11A2 TRAPPC10 SLC12A2 ZDHHC13 NIPA1 ATP2B3 ATP2B1 ZDHHC17 CLDN1
5.8011656,9.382641,zinc ion binding (GO:0008270),ESCO1 ZNF282 ACOD1 PEX12 LNPEP MT1A CD4 CCS MT1B LACTB2 UQCRC2 MT1G UQCRC1 MT1H CDA VPS29 TP53 MT1E MT1
5.8961644,7.6752896,Lys63-specific deubiquitinase activity (GO:0061578),OTUD5 CYLD USP27X ATXN3 PSMD14 TNFAIP3 STAMBP BRCC3 YOD1 STAMBPL1 OTUD
6.6134744,9.002955,cytokine activity (GO:0005125),TGFB1 GDF11 TGFB3 TGFB2 GDF15 OSM IL1F10 GDF10 CXCL10 CXCL11 CXCL12 CXCL13 SCG2 PF4 CKL
4.0201764,5.2688427,protein-arginine N-methyltransferase activity (GO:0016274),PRMT7 PRMT6 PRMT9 PRMT8 PRMT3 PRMT2 PRMT5 PRMT1 FBXO11 WDR77 NDUFAF7 CARM
