x,y,x,y,x,y,x,y,Name,Genes
13.407903,-11.333892,20.97428,-8.835998,25.851336,-2.7047987,15.044988,-9.325503,ITGA6-ITGB1-CD151 complex (human),ITGB1 CD151 ITGA6 
13.473612,-11.202911,20.918432,-8.675492,25.666786,-2.6792438,15.170983,-9.212478,ITGA6-ITGB1 complex (human),ITGB1 ITGA6 
14.025111,-11.113232,21.17929,-8.167632,25.209175,-2.1183286,15.779622,-9.038894,ITGA4-ITGB1-EMILIN1 complex (human),ITGB1 ITGA4 EMILIN1 
13.949271,-11.046182,21.168549,-8.144153,25.240875,-2.2086034,15.771412,-9.015875,ITGA4-ITGB1 complex (human),ITGB1 ITGA4 
14.047146,-11.097363,21.194962,-8.15915,25.218845,-2.185558,15.8075,-9.051685,ITGA4-ITGB1-CD81 complex (human),ITGB1 ITGA4 CD81 
14.031494,-11.11939,21.18537,-8.161337,25.219755,-2.1156056,15.791026,-9.051736,ITGA4-ITGB1-CD53 complex (human),CD53 ITGB1 ITGA4 
14.028534,-11.016395,21.167015,-8.142603,25.194012,-2.1811483,15.844739,-8.973021,ITGA4-ITGB1-VCAM1 complex (human),ITGB1 ITGA4 VCAM1 
14.01311,-11.101648,21.180994,-8.163458,25.227346,-2.1422644,15.798574,-9.035654,ITGA4-ITGB1-JAM2 complex (human),ITGB1 ITGA4 JAM2 
13.974875,-11.080932,21.147669,-8.184296,25.21247,-2.1626997,15.749386,-9.002647,ITGA4-ITGB1-CD47 complex (human),ITGB1 ITGA4 CD47 
13.982916,-11.102324,21.189129,-8.191584,25.2423,-2.1323364,15.753238,-9.018299,ITGA4-ITGB1-THBS1 complex (human),ITGB1 ITGA4 THBS1 
14.044038,-11.1321,21.233315,-8.190887,25.234251,-2.1190212,15.791893,-9.042239,Itga4-Itgb1-Adam2 complex (mouse),ITGB1 ADAM2 ITGA4 
14.024737,-11.121907,21.215363,-8.157521,25.194376,-2.0984604,15.793103,-9.04443,ITGA4-ITGB1-THBS2 complex (human),ITGB1 ITGA4 THBS2 
13.681802,-10.796105,20.804737,-8.247745,25.132757,-2.526766,15.441204,-8.782317,ITGA2-ITGB1-CD47 complex (human),ITGB1 ITGA2 CD47 
13.671452,-10.800775,20.71088,-8.22634,25.152693,-2.5981257,15.475732,-8.746268,ITGA2-ITGB1-CHAD complex (human),ITGB1 ITGA2 CHAD 
13.67654,-10.753747,20.721071,-8.300589,25.094946,-2.655649,15.455089,-8.734386,ITGA2-ITGB1-COL6A3 complex (human),ITGB1 COL6A3 ITGA2 
13.69792,-10.802637,20.758778,-8.240988,25.185152,-2.6434565,15.492323,-8.779515,ITGA2-ITGB1 complex (human),ITGB1 ITGA2 
13.649452,-10.76535,20.698606,-8.216984,25.125587,-2.6647558,15.517018,-8.711291,ITGA1-ITGB1-COL6A3 complex (human),ITGA1 ITGB1 COL6A3 
13.608674,-10.785377,20.706936,-8.237313,25.192215,-2.6512332,15.569963,-8.687327,ITGA1-ITGB1-PTPN2 complex (human),ITGA1 ITGB1 PTPN2 
13.416151,-10.673789,20.45782,-8.319998,24.840698,-2.633589,15.391982,-8.491289,ITGAV-ITGB1 complex (human),ITGB1 ITGAV 
13.366429,-11.3303385,20.89828,-8.788339,25.812439,-2.7494757,15.071714,-9.283588,ITGA6-ITGB1-CYR61 complex (human),ITGB1 ITGA6 CYR61 
13.930052,-10.330572,20.611338,-7.7762313,25.068165,-3.1417987,15.995829,-8.381218,ITGA9-ITGB1-ADAM9 complex (human),ITGB1 ITGA9 ADAM9 
13.951217,-10.386757,20.681355,-7.7563624,25.104277,-3.082381,15.974803,-8.473115,ITGA9-ITGB1-VCAM1 complex (human),ITGB1 ITGA9 VCAM1 
13.983452,-10.281666,20.606096,-7.8065667,25.090542,-3.0942822,15.980226,-8.397711,ITGA9-ITGB1-TNC complex (human),ITGB1 ITGA9 TNC 
13.889614,-10.384653,20.620235,-7.8461585,25.092934,-3.0499237,15.940595,-8.431065,ITGB1-ITGA9 complex (human),ITGB1 ITGA9 
13.928608,-10.353229,20.597097,-7.784114,25.080048,-3.1015925,15.919406,-8.395758,ITGA9-ITGB1-ADAM15 complex (human),ITGB1 ADAM15 ITGA9 
14.011894,-10.361341,20.621998,-7.6738143,25.143915,-3.1835942,16.043547,-8.429146,ITGA9-ITGB1-FIGF complex (human),ITGB1 FIGF ITGA9 
13.935725,-10.35447,20.616022,-7.7349,25.103796,-3.1273582,16.025034,-8.361304,ITGA9-ITGB1-ADAM12 complex (human),ITGB1 ADAM12 ITGA9 
7.7541676,-13.787637,16.640923,-14.396007,23.366472,-4.771068,9.743598,-12.880199,p130Cas-ER-alpha-cSrc-kinase- PI3-kinase p85-subunit complex (human),SRC PIK3R1 ESR1 BCAR1 
11.965723,-13.665519,21.10943,-15.649595,28.847643,-4.7428765,14.588388,-11.568637,ERBB2-MEMO-SHC complex (human),SHC1 ERBB2 MEMO1 
11.774357,-13.444303,20.848122,-15.3952,28.600288,-4.7829742,14.149638,-11.352992,"LAT-PLC-gamma-1-p85-GRB2-CBL-VAV-SLP-76 signaling complex, C305 activated (human)",PIK3R1 PLCG1 LCP2 GRB2 CBL VAV1 LAT 
11.819057,-13.46109,20.94827,-15.440769,28.732906,-4.8044705,14.327394,-11.495221,"Cbl-SLP-76-Grb2 complex, Fc receptor gamma-R1 stimulated (human)",LCP2 GRB2 CBL 
11.926548,-13.537816,20.968933,-15.425264,28.681414,-4.713537,14.399547,-11.463328,"SLP-76-Cbl-Grb2-Shc complex, Fc receptor gamma-R1 stimulated (human)",SHC1 LCP2 GRB2 CBL 
11.934309,-13.341827,20.923391,-15.19513,28.568861,-4.6576962,14.357428,-11.273997,PLC-gamma-2-SLP-76-Lyn-Grb2 complex (human),LYN PLCG2 LCP2 GRB2 
11.979807,-13.255102,20.968868,-15.140433,28.49386,-4.5258245,14.387077,-11.250391,"PKC-alpha-PLD1-PLC-gamma-2 signaling complex, lacritin stimulated (human)",PLCG2 PRKCA PLD1 
12.054723,-13.646268,21.171486,-15.506226,28.894146,-4.619094,14.349419,-11.553079,"Lab-Grb2 complex, BCR stimulated (mouse)",LAT2 GRB2 
-0.5277671,-11.494671,6.8305693,-21.84573,35.501778,-11.873472,1.7376828,-16.255136,HGF-Met complex (human),HGF MET 
11.8638,-13.596633,21.024372,-15.612497,28.818977,-4.8397284,14.372244,-11.693663,EGFR-CBL-GRB2 complex (human),GRB2 CBL EGFR 
12.052363,-13.716579,21.23173,-15.529949,28.940504,-4.7433925,14.418599,-11.7592325,Grb2-mSos1 complex (mouse),GRB2 SOS1 
11.829504,-13.414802,20.807104,-15.346529,28.595627,-4.81387,14.265148,-11.403499,PLC-gamma-1-SLP-76-SOS1-LAT complex (human),PLCG1 LCP2 LAT SOS1 
11.97245,-13.812768,21.190624,-15.5884285,28.90195,-4.820117,14.4267645,-11.7669935,"Egfr-Grb2-mSos1 complex, EGF stimulated (mouse)",GRB2 EGFR SOS1 
12.149171,-13.818873,21.315044,-15.519712,29.024609,-4.7371745,14.3637085,-11.761583,"Shc-Grb2-mSos1 complex, EGF stimulated (mouse)",GRB2 GM5500 SOS1 
11.526035,-13.184146,20.508314,-15.0636835,28.161821,-4.787519,14.077215,-10.960937,p56(LCK)-CAML complex (human),LCK CAMLG 
12.028812,-12.782091,20.654749,-14.865352,27.966248,-4.659521,14.304027,-10.547651,FGFR2-c-Cbl-Lyn-Fyn complex (human),LYN FYN CBL FGFR2 
12.005959,-12.774411,20.558126,-14.862272,27.939655,-4.672728,14.276426,-10.527153,"p21(ras)GAP-Fyn-Lyn-Yes complex, thrombin stimulated (human)",YES1 LYN RASA1 FYN 
11.958597,-12.818686,20.596704,-14.88045,27.994598,-4.699111,14.27729,-10.566441,"CD20-LCK-LYN-FYN-p75/80 complex, (Raji human B cell line) (human)",LYN LCK FYN MS4A1 
12.133479,-12.551409,20.54082,-14.755272,27.833172,-4.7157984,14.332757,-10.319183,Slam-SAP-FynT complex (mouse),SLAMF1 SH2D1A FYN 
-0.9562609,-12.9694,7.7363024,-20.458172,33.99065,-11.534212,1.7266873,-17.816835,Slam-SAP-SHIP complex (mouse),SLAMF1 INPP5D SH2D1A 
-0.88687325,-12.406832,7.349477,-21.115217,34.396797,-11.988132,1.7833173,-17.44298,Slam-SAP complex (mouse),SLAMF1 SH2D1A 
-2.1368258,-13.10668,7.0998945,-20.877674,33.442097,-12.172534,0.8076422,-18.891785,Class C VPS/HOPS complex (human),VPS11 VPS16 RAB5A VPS18 VPS39 EEA1 
11.541337,-13.460719,20.53061,-15.176611,28.528116,-4.783377,14.009672,-11.287065,CD19-Vav-PI 3-kinase (p85 subunit) complex (human),PIK3R1 CD19 VAV1 
11.066998,-13.634418,20.28867,-14.9778385,29.563055,-5.3728366,13.722815,-11.0209255,Sam68-p85 P13K-IRS-1-IR signaling complex (human),KHDRBS1 INSR IRS1 PIK3R1 
11.028283,-13.6102495,20.235329,-14.93342,29.580082,-5.4080215,13.686027,-10.917903,Sam68-p120GAP complex (human),KHDRBS1 RASA1 
-2.8588474,-13.689367,12.582756,-21.210503,34.009937,-10.474754,0.7012712,-20.320429,"Chromosomal passenger complex CPC (INCENP, BIRC5, AURKB) (human)",INCENP BIRC5 AURKB 
-2.8602905,-13.6972475,12.572434,-21.214844,34.023937,-10.486654,0.71632206,-20.306248,Survivin homodimer complex (human),BIRC5 
-2.8092782,-13.66876,12.529023,-21.233942,33.977764,-10.5316105,0.7110355,-20.27951,RasGAP-AURKA/AURKB-survivin complex (human),RASA1 AURKAPS1 BIRC5 AURKB 
10.992308,-13.61863,20.206533,-14.932463,29.610365,-5.4340706,13.619576,-10.935832,CSK-GAP-A.p62 complex (mouse),KHDRBS1 CSK 
-1.1613064,-11.064481,6.403878,-20.955894,35.555927,-11.933669,1.0926862,-16.65235,c-Src-Muc1 complex (mouse),MUC1 CSK 
-0.35900453,-11.362715,7.205487,-21.941864,35.35018,-11.706057,1.9890217,-16.19266,KLC1-nKHC-uKHC kinesin complex (mouse),KIF5A KIF5B LOC100047609 
-0.53200805,-11.616947,7.101299,-21.645866,35.35879,-11.592112,1.8189102,-16.276361,KLC2-nKHC-uKHC kinesin complex (mouse),KIF5A KIF5B KLC2 
-1.1479871,-11.071257,6.8323846,-21.641417,35.532047,-12.357504,1.3266141,-16.39669,nKHC-KLC1-KLC2 kinesin complex (mouse),KIF5A LOC100047609 KLC2 
5.0736704,-14.939212,14.433324,-16.167187,22.101028,-7.1899066,7.8956738,-13.928434,PGC-1-SRp40-SRp55-SRp75 complex (human),SFRS5 LOC644422 PPARGC1A SFRS4 
5.642718,-14.960955,14.769409,-16.244123,22.353119,-6.800818,8.18194,-14.015417,FOXO1-FHL2-SIRT1 complex (human),FHL2 SIRT1 FOXO1 
5.316172,-14.771634,14.553716,-16.015343,22.080282,-6.974736,7.9322767,-13.887848,"SIRT1-HNF4-alpha-PGC-1-alpha complex, in response to fasting (mouse)",HNF4A PPARGC1A SIRT1 
5.5075936,-14.6723585,14.688659,-15.899492,22.061197,-6.8100157,8.054881,-13.806557,SIRT1 homotrimer complex (human),SIRT1 
5.5972457,-14.48451,14.722549,-15.661759,21.90237,-6.731589,8.140165,-13.565188,"FOXO3-SIRT1 complex, oxidative stress stimulated (human)",SIRT1 FOXO3 
-0.7752797,-11.238205,7.002195,-22.062878,35.541454,-11.754223,1.3630877,-15.987814,NELF complex (Negative elongation factor complex) (human),COBRA1 TH1L RDBP WHSC2 
0.76859164,-16.571537,13.414833,-17.316023,23.175795,-7.8103876,3.0084026,-17.847923,POLR2A-CCNT1-CDK9-NCL-LEM6-CPSF2 complex (human),CDK9 POLR2A CPSF2 CCNT1 NCL PPARGC1A 
0.6188613,-16.282835,9.298988,-12.732052,13.849126,-7.1619763,2.8862748,-17.632006,BRD4 complex (human),MED24 MED1 BRD4 CDK9 MED12 MED14 CCNT1 MED17 
0.6037583,-16.54001,13.517885,-17.365314,23.177082,-7.7157526,2.905178,-17.81965,P-TEFb-BRD4-TRAP220 complex (human),MED1 BRD4 CDK9 CCNT1 
0.6133779,-16.589119,13.51613,-17.375624,23.189644,-7.7347746,2.9558659,-17.850714,P-TEFb-SKP2 complex (human),CDK9 CCNT1 SKP2 
4.922573,-14.254418,13.94213,-15.745869,21.396254,-7.2724037,7.6824083,-13.372016,HES1 promoter corepressor complex (human),CREBBP SUPT6H POLR2A CDK7 EP300 RBPJ 
4.7303348,-14.46374,13.890691,-16.190807,21.78552,-7.660559,7.4678445,-13.534118,HES1 promoter-Notch enhancer complex (human),MED1 NOTCH1 SUPT6H SUPT16H CCNT1 MAML1 RBPJ CDK9 CDK8 POLR2A CDK7 EP300 INPP5K 
3.9664805,-13.959916,13.209943,-15.816259,21.133821,-8.914486,6.4784107,-13.901257,ESR1-CDK7-CCNH-MNAT1-MTA1-HDAC2 complex (human),MTA1 CDK7 HDAC2 CCNH ESR1 MNAT1 
5.6477036,-14.493145,14.831161,-15.497703,21.821257,-6.4892616,8.480845,-13.61329,Er-alpha-p53-hdm2 complex (human),ESR1 TP53 MDM2 
5.705122,-14.480978,14.847104,-15.531659,21.929127,-6.5436025,8.368602,-13.66887,"FOXO3-TP53 complex, oxidative stress stimulated (human)",FOXO3 TP53 
5.6047163,-14.443867,14.767218,-15.4280205,21.85587,-6.53581,8.259066,-13.703533,p53-SP1 complex (human),SP1 TP53 
5.628675,-14.59416,14.80475,-15.687431,21.98637,-6.5890856,8.404901,-13.802697,p53 homotetramer complex (human),TP53 
-1.2217162,-15.402229,10.54276,-20.654034,32.559246,-9.620917,2.5816128,-19.232296,"Bcl-xL-p53-PUMA complex, DNA damage induced (mouse)",BBC3 BCL2L1 TRP53 
3.3893151,-13.973421,12.805201,-16.150488,21.142296,-9.429532,5.9904685,-14.084647,RNA polymerase II (RNAPII) (human),CTDP1 GTF2B RPAP1 GTF2F1 GTF2F2 POLR2A POLR2B POLR2C POLR2D POLR2E POLR2F POLR2G POLR2H POLR2I POLR2J POLR2K POLR2L 
3.377835,-13.982734,12.7915,-16.168596,21.099455,-9.455006,5.9950604,-14.128324,BRCA1-core RNA polymerase II complex (human),BRCA1 POLR2A POLR2B POLR2C POLR2D POLR2E POLR2F POLR2G POLR2H POLR2I POLR2J POLR2K POLR2L 
-0.95774573,-11.282757,6.4031725,-20.914616,35.071396,-12.498535,0.8408573,-16.572062,MT1-MMP-claudin-1 complex (human),MMP14 CLDN1 
6.0818257,-13.436111,14.836625,-14.144133,20.593458,-5.9765935,8.837289,-12.6648245,SMAD3-SMAD4-cJun-cFos complex (human),SMAD3 JUN SMAD4 FOS 
6.1700816,-13.26601,14.843992,-13.972374,20.54542,-5.9260902,8.956441,-12.626227,NFAT-JUN-FOS DNA-protein complex (human),JUN FOS NFATC2 
6.1079125,-13.272581,14.737291,-13.914217,20.490036,-5.9663453,8.912967,-12.623315,ERG-JUN-FOS DNA-protein complex (human),JUN FOS ERG 
6.054636,-13.253326,14.679745,-13.941989,20.429543,-6.022853,8.92562,-12.61769,ETS2-FOS-JUN complex (human),JUN FOS ETS2 
6.389867,-13.219801,15.286131,-13.939771,20.699554,-5.7164717,9.2657995,-12.662723,ER-alpha-GRIP1-c-Jun complex (human),GRIP1 JUN ESR1 
6.4161267,-13.21799,15.300466,-13.959214,20.734364,-5.7117324,9.279013,-12.6838455,ER-alpha-c-Jun complex (human),JUN ESR1 
5.85635,-13.539703,14.954708,-14.496136,20.75413,-6.3770733,8.517488,-12.53707,Ectodermin-SMAD4 complex (human),SMAD4 TRIM33 
5.75436,-13.757645,14.921008,-14.574803,20.778938,-6.2415743,8.4712515,-12.804938,SMAD3-SMAD4-CTCF protein-DNA complex (human),SMAD3 SMAD4 CTCF 
5.7159367,-13.756138,14.86616,-14.697247,20.769772,-6.293773,8.395109,-12.744611,SMAD3-SMAD4-SP1 complex (human),SMAD3 SP1 SMAD4 
5.7600513,-13.985877,14.820152,-14.73717,20.948317,-6.298953,8.428487,-12.841622,SMAD3-SMAD4-FOXO3-FOXG1 complex (human),SMAD3 SMAD4 FOXG1 FOXO3 
5.929285,-13.635748,14.856553,-14.515333,20.775856,-6.1774983,8.527015,-12.755736,SMAD3-SMAD4-cJUN complex (human),SMAD3 JUN SMAD4 
-1.714099,-14.062829,6.843676,-20.357948,32.06992,-10.079453,1.7136699,-17.12036,MMP-9-TIMP-1-LRP complex (human),LRP1 TIMP1 MMP9 
-1.7231048,-14.067226,6.802174,-20.366102,32.081127,-10.072026,1.6948544,-17.165018,LRP-1-Alpha-2-M-annexin VI complex (human),LRP1 ANXA6 A2M 
-1.5919601,-14.230166,9.056824,-19.750956,31.957348,-10.053324,1.9025602,-17.846817,Amyloid beta protein oligomer (human),APP 
6.271523,-9.5774555,15.51086,-11.370376,17.907473,-3.2353969,8.733574,-8.958571,"Ubiquitin E3 ligase (CHEK1, CUL1) (human)",CHEK1 CUL1 
6.056826,-9.421151,15.258241,-11.458512,17.756372,-3.3943803,8.705338,-9.079133,"Ubiquitin E3 ligase (CSN1, CSN8, HRT1, SKP1, SKP2, CUL1, CUL2, CUL3) (human)",CUL3 GPS1 CUL2 CUL1 COPS8 RBX1 SKP1 SKP2 
-0.4253692,-11.443996,7.019705,-21.731524,35.732567,-11.785954,1.5173433,-16.12011,"Ubiquitin E3 ligase (TRIM25, DDX58) (human)",DDX58 TRIM25 
-0.902516,-11.598651,6.397417,-21.34463,35.27912,-12.45664,1.0301785,-16.493994,MAD2-CDC20 complex (human),MAD2L1 CDC20 
8.354569,-16.96951,13.984011,-18.738192,25.161556,-10.446628,8.051866,-16.962345,Casein kinase II-HMG1 complex (human),CSNK2A2 CSNK2B CSNK2A1P HMGB1L10 
8.326756,-17.016418,13.954326,-18.783764,25.192629,-10.5100565,8.096745,-16.952614,Casein kinase II complex (human),CSNK2A2 CSNK2B CSNK2A1P 
4.3065033,-12.415258,12.8690405,-14.79013,20.03104,-7.961674,6.419016,-11.851247,HCF-1 complex (human),HSP90AA1 HDAC1 SETD1A HSP90AB1 HSPA5 HDAC2 HSPA8 WDR5 HSPA4 SAP30 HCFC1 SP1 ASH2L SIN3B SIN3A RBBP4 SUDS3 OGT RBBP7 
2.6086192,-15.0232525,12.153226,-16.892946,19.84864,-10.422935,5.575273,-15.371238,ATM-NBS1 complex (human),NBN ATM 
13.035515,-10.506024,19.845795,-8.563827,24.314371,-2.6544843,15.162248,-8.018776,PXN-ITGB5-PTK2 complex (human),PXN ITGB5 PTK2 
6.9530325,-11.778328,16.314478,-12.97421,20.920935,-4.6066613,10.443455,-12.421196,SRC-3 complex (human),NCOA2 CREBBP NCOA3 IKBKB CHUK IKBKG TROVE2 
6.783511,-12.3969145,15.7731085,-13.372145,20.778004,-5.088843,9.784735,-12.281183,SRC-1 complex (human),NCOA2 CREBBP NCOA1 TROVE2 
-1.2148079,-11.35562,6.5808253,-21.315022,35.254555,-12.0959635,1.0493425,-16.68758,PIP complex (mouse),GM6263 LIMS1 PARVA 
2.9778523,-11.965366,11.355563,-15.127788,18.235407,-8.850002,5.172681,-11.682989,Set1B complex (human),RBBP5 WDR82 ASH2L CCNY WDR5 SETD1B 
2.9809117,-11.9745865,11.369407,-15.11245,18.23451,-8.833795,5.1697083,-11.685964,Set1A complex (human),RBBP5 SETD1A WDR82 ASH2L CCNY WDR5 
-1.0149771,-11.830606,7.317328,-20.678953,34.829517,-11.9926405,1.1577389,-16.802782,TAJ-NgR1-LINGO-1 signaling complex (human),RTN4R TNFRSF19 LINGO1 
1.7382308,-14.547653,11.349028,-16.713444,18.782494,-10.032898,4.680997,-15.100023,BLM complex II (human),BLM RMI1 TOP3A RPA2 RPA3 RPA1 
1.7263584,-14.587629,11.280263,-16.771803,18.82752,-10.063064,4.66954,-15.209397,FA complex (Fanconi anemia complex) (human),FANCL BLM RMI1 TOP3A FANCB FANCA RPA1 FANCC FANCF FANCE FANCG 
2.430227,-13.136507,11.905443,-13.477567,21.967329,-9.023027,7.09242,-14.953478,Gata2-Tal1-Tcf3-Lmo2 complex (mouse),LMO2 TAL1 TCF3 GATA2 
5.545163,-17.112864,15.9718075,-18.226007,26.940807,-7.156658,9.6980505,-16.171818,TRAF6-MALT1 complex (human),TRAF6 MALT1 
7.4214664,-11.394394,17.179508,-12.877858,21.546568,-4.0949936,11.146367,-12.859694,TRAF2-MALT1 complex (human),TRAF2 MALT1 
5.5642815,-17.14279,16.024149,-18.187208,26.916857,-7.129188,9.730529,-16.11719,"Ubiquitin ligase complex (TRAF6, TAB2, MALT1, UEV1A, BCL10) (human)",TRAF6 UBE2V1 LOC646626 TAB2 MALT1 
2.6077461,-13.166306,11.888857,-13.593624,21.81787,-9.046424,7.0241942,-14.939796,Gata1-Fog1 complex (mouse),ZFPM1 GATA1 
-1.2747148,-13.364894,8.11649,-19.700409,33.458363,-11.220997,1.9534348,-18.400414,SETDB1-containing HMTase complex (human),ATF7IP SETDB1 
4.060918,-12.342527,12.61043,-14.534621,20.13093,-8.444684,6.4062185,-11.709644,Gata1-Fog1-MeCP1 complex (mouse),HDAC2 MBD2 MBD3 CHD4 GATA1 GATAD2B ZFPM1 MTA1 MTA2 RBBP4 RBBP7 GM4864 MTA3 
5.5910864,-17.182657,16.126371,-18.087046,26.890345,-7.1142507,9.799435,-16.012123,CARMA1-BCL10-MALT1 complex (human),CARD11 LOC646626 MALT1 
5.566137,-17.163935,16.105366,-18.1095,26.873148,-7.087031,9.805056,-16.032696,FYB-CARMA1-BCL-10-MALT1 complex (human),CARD11 LOC646626 FYB MALT1 
5.8430862,-13.7342,14.8897295,-14.611502,20.783142,-6.2595215,8.460185,-12.730659,JUND-FOSB-SMAD3-SMAD4 complex (human),SMAD3 JUND SMAD4 FOSB 
2.4456713,-17.562452,12.413642,-19.603802,24.597267,-9.647514,5.7525377,-18.104946,17S U2 snRNP (human),RBM17 SF3A2 SF3A3 TRAP1 CHERP SFRS1 PHF5A SF3B14 DNAJC8 SNRPF SNRPA1 SNRPE SF3A1 SNRPB SF3B5 SF3B3 SF3B4 DDX46 U2AF2 U2AF1 LOC100130932 SNRPD3 SNRPD2 PUF60 DHX15 HMG20B SR140 SNRPB2 LOC100129492 SF3B1 HSPD1P4 SF3B2 SMNDC1 
-0.6978844,-11.058355,6.700058,-21.973675,35.706604,-11.943901,1.5139911,-16.013845,"Ubiquitin-protein-ligase (UBE2N, UBE2V2/MMS2) (human)",UBE2V2 UBE2N 
2.638155,-17.6899,12.63892,-19.687138,24.379152,-9.867742,6.0268445,-18.041744,"SMN complex, U7 snRNA specific (human)",LSM11 LSM10 LOC100130932 SNRPD3 SNRPF SNRPE SNRPB 
-0.33359876,-11.531691,7.0670705,-22.13211,35.70474,-11.84435,1.6284407,-16.218983,"TRIKA2 protein kinase complex (TAK1, TAB1, TAB2) (human)",TAB2 MAP3K7 TAB1 
-1.3037436,-13.424519,8.134779,-19.739357,33.416348,-11.297494,1.8920145,-18.379719,MBD1-MCAF complex (human),ATF7IP MBD1 
5.7954993,-13.8977785,14.813663,-14.746994,20.903402,-6.2475247,8.369903,-12.846231,SMAD3-SMAD4-FOXO3 complex (human),SMAD3 SMAD4 FOXO3 
5.8244185,-13.799585,14.825901,-14.6256275,20.822865,-6.1689925,8.425021,-12.795729,SMAD3-SMAD4-FOXO1 complex (human),SMAD3 SMAD4 FOXO1 
5.8265967,-13.769464,14.853883,-14.624186,20.78462,-6.197388,8.420094,-12.800494,SMAD3-SMAD4-FOXO4 complex (human),SMAD3 SMAD4 FOXO4 
-1.285436,-13.473167,8.2155485,-19.615047,33.32425,-11.216517,1.9349874,-18.413929,MBD1-Suv39h1-HP1 complex (human),CBX5 MBD1 SUV39H1 
2.8639781,-17.740366,12.994793,-19.679426,24.154852,-9.881674,6.3238597,-17.917198,PRMT5 complex (human),PRMT5 
2.054479,-15.379881,11.222618,-17.49117,18.387814,-10.543689,5.0111833,-15.879912,TERF2-RAP1 complex (human),XRCC5 XRCC6 TINF2 MRE11A TERF2 RAD50 TERF2IP 
2.7417073,-15.116103,12.109506,-16.913713,19.890802,-10.39903,5.6673737,-15.378144,RAD50-MRE11-NBN-p200-p350 complex (human),NBN MRE11A RAD50 
13.223552,-11.551098,21.005592,-9.090852,26.075857,-2.795581,14.87051,-9.543019,ITGA6-ITGB4-CD9 complex (human),CD9 ITGB4 ITGA6 
2.950298,-14.568792,12.37551,-16.751116,20.36151,-10.019007,5.756807,-14.924719,RAD51-DMC1 complex (mouse),RAD51 DMC1 
6.0805664,-9.398794,15.233026,-11.380782,17.663658,-3.344089,8.674705,-9.258413,"Ubiquitin E3 ligase (CRY1, SKP1A, CUL1, FBXL3) (human)",CUL1 CRY1 FBXL3 SKP1 
6.0765204,-9.405507,15.239131,-11.360066,17.663298,-3.3255653,8.616842,-9.15118,"Ubiquitin E3 ligase (CRY2, SKP1A, CUL1, FBXL3) (human)",CRY2 CUL1 FBXL3 SKP1 
2.51269,-15.694849,11.795794,-17.340271,19.70399,-10.364009,5.358999,-16.405737,MDC1-H2AFX-TP53BP1 complex (human),MDC1 H2AFX TP53BP1 
2.8860366,-15.554264,11.301675,-17.01797,19.795877,-10.075423,5.612194,-16.255457,MDC1-p53BP1-SMC1 complex (human),MDC1 TP53BP1 SMC1A 
3.1205776,-14.973225,12.649446,-16.838385,20.378803,-10.108956,6.031225,-15.090143,RAD50-BRCA1 complex (human),BRCA1 RAD50 
5.8410907,-13.718515,14.912563,-14.676379,20.877708,-6.388909,8.507309,-12.748167,Ecsit complex (Ecsit2-Smad4) (mouse),ECSIT SMAD4 
-0.61418,-11.502393,6.8620214,-21.96552,35.690304,-11.836525,1.332711,-16.023771,Ecsit complex (Ecsit2-Smad1) (mouse),ECSIT SMAD1 
5.883379,-13.789389,14.919052,-14.689391,21.13175,-6.407712,8.507885,-12.777675,Ecsit complex (Smad1-Smad4-Ecsit2) (mouse),ECSIT SMAD4 SMAD1 
3.6088269,-14.704381,12.925822,-16.765038,20.785194,-10.027276,6.3488593,-14.694641,BARD1-BRCA1-CSTF64 complex (human),CSTF2 BRCA1 BARD1 
3.6167753,-14.6880245,12.921389,-16.738098,20.783628,-10.025477,6.391034,-14.67676,BRCA1 A complex (human),FAM175A UIMC1 BRCA1 BARD1 
3.7080371,-14.697147,12.981759,-16.7,20.843758,-9.977381,6.515202,-14.586834,BRCA1 C complex (human),UIMC1 BRCA1 RBBP8 BARD1 
3.492623,-14.730734,12.848993,-16.697819,20.846313,-10.064832,6.329776,-14.67922,BRCA1 B complex (human),BRCA1 BACH1 BARD1 
5.1933165,-13.146587,14.142128,-13.8673115,19.643297,-7.025607,6.353744,-12.512359,ETS2-ERG complex (human),ERG ETS2 
5.121068,-13.155449,14.050865,-13.884621,19.607018,-7.043024,6.349475,-12.501305,ETS2-ETS1 complex (human),ETS1 ETS2 
0.5992111,-14.47109,11.902009,-11.543942,17.001307,-6.365717,3.6724484,-15.34623,PCNA-CHL12-RFC2-5 complex (human),PCNA RFC4 RFC5 RFC2 RFC3 CHTF18 
-1.1153462,-11.520052,6.4451976,-20.955809,35.054058,-12.415359,0.931404,-16.576029,MMP-2-claudin-1 complex (human),MMP2 CLDN1 
0.618581,-14.48574,11.98925,-11.570646,16.966017,-6.3325877,3.6796448,-15.351015,RFC complex (human),RFC4 RFC5 RFC2 RFC3 RFC1 
-1.8428174,-11.47651,15.653353,-17.05192,34.992718,-11.770524,0.20237774,-17.997437,OCT4-SOX2 DNA-protein complex (human),SOX2 POU5F1 
-1.8936795,-11.50207,15.695948,-16.905624,34.870766,-11.827679,0.20560756,-18.012651,OCT1-SOX2 DNA-protein complex (human),POU2F1 SOX2 
-1.8503,-11.497894,15.626355,-17.024092,35.07225,-11.758871,0.21870132,-17.980968,PAX6-SOX2 DNA-protein complex (human),SOX2 PAX6 
