x,y,Name,Genes
3.820689,0.8350792,ICD10 atrial fibrillation/flutter I48,MGEA5 ZFHX3 KCND3 GBF1 CAV1 TBX5 FBXO32 RPL3L NEURL1 SPATS2L C9ORF3 GNB4 FGF1
3.9563022,2.3105712,ICD10 benign neoplasm of colon/rectum/anus/anal canal D12,C11ORF53 ATF1 LAMA5 CABLES2 PIK3C2B SMAD7 TEX29 FERMT1 BMP4 GREM1 EIF3H XRRA1 ACTRT3 POU5F1
5.139559,-1.314252,ICD10 calculus of kidney/ureter N20,DIAPH2 SLC10A7 RGS14 ALPL PDILT SKIV2L SLFN12L GNA
5.2993293,2.1714656,ICD10 cellulitis L03,TPH2 USP9X SLC12A2 TRHD
2.8157237,1.6260449,ICD10 cholelithiasis K80,ABCG8 GCKR UGT1A1 LRBA TM4SF4 OR6N2 MAMSTR MARCH8 TTC39B CAMKMT HNF1A CPS1 USP42 NEIL2 KIAA094
4.9546165,-1.2632105,ICD10 chron's disease K50,NOTCH4 C6ORF47 HLA-DRA C6ORF10 NOD
2.2086685,2.2971644,ICD10 chronic ischaemic heart disease I25,IGF2R UNC5C CDKN2B FAM46A TTC32 NBEAL1 MRPS6 PHOSPHO1 PSRC1 COL4A1 PPAP2B CDH13 FAM181B LPA TRIB1 ZNF65
3.7281117,-0.60391885,ICD10 coxarthrosis M16,IL11 CRHR1 ACVRL1 SFMBT1 TNC NACA2 TGFA SLC30A10 KLHL42 SUPT3H RUNX2 NR4A3 BMP5 ARL17B UFM1 LMX1B FILIP1 TRIM32 COLGALT2 CHST3 C8ORF34 MLXI
2.668574,0.99551415,ICD10 diseases of intestine K63,TFAP2C KLHL15 LAMA5 AT
6.0212584,-1.7790672,ICD10 disorders of mineral metabolism E83,TNXB HIST1H2BJ ZNF184 GPX6 HFE MRS2 OR2J3 HLA-A HLA-B HIST1H4C ZSCAN31 DHX16 GPC3 FAM65B HIST1H2BC HLA-DRB
4.520363,0.35193387,ICD10 diverticular disease of intestine K57,P2RY12 SLC35F3 BDNF ELN HLA-A DISP2 COLQ ING5 MMS22L FAM155A METTL15 SPINT2 COL6A1 PTPN3 GPR15
5.5033493,0.085242465,ICD10 dorsalgia M54,ACTR3 SLC34A2 PCDH9 RPRD1
3.8324988,0.6415168,ICD10 female genital prolapse N81,DPP10 SALL1 RPS6KA1 FAT4 SBF2 GDF7 TBX5 WNT
5.421614,3.0614846,ICD10 fibroblastic disorders M72,DMRT2 EPDR1 EBF2 WNT7B MAFB C12ORF75 TMEM177 CFDP1 ISG20 SFRP2 RAB31 LPIN1 MMP14 PRKAR1B NEDD4 ERG TMCC2 EIF3E C8ORF34 FGFR
2.817035,1.0302738,ICD10 fitting and adjustment of other devices Z46,ARNT2 ARHGAP42 LUZP
4.070897,1.9904177,ICD10 follicular cysts of skin/subcutaneous tissue L72,NEK9 ZNF365 WDR48 WNT10A TTC21A TRANK1 DCLK3 EXOG GOLGA4 FAM155A ITGA9 PELI2 PLCD1 CLPTM1
3.0239527,2.146948,ICD10 fracture of forearm S52,IDUA USP34 PDGFD RSPO3 FAM181B WNT1
2.628148,0.076971345,ICD10 gastric ulcer K25,KIF16B IFNGR2 RNF130 C14ORF3
3.503933,-0.29577547,ICD10 gonarthrosis M17,COL27A1 ONECUT1 GDF5 SMG6 CDH8 HIST1H1T SDPR PSD3 ZNF608 POLD3 YWHAQ KCNJ2 SNRP
3.9964147,3.4195867,ICD10 haemorrhoids I84,BRINP3 SURF6 HMGA2 GPC5 LPHN3 LRRC4C PTPR
4.404035,-1.1623901,ICD10 hordeolum/chalazion H00,DAO MSH5 TAP2 NEM
4.71494,1.6924504,ICD10 hyperplasia of prostate N40,STARD4 USP9X LMO4 BTN2A1 H2AFY HLA-A EIF2S3 HLA-G TBX5 POU5F1 HLA-E HLA-DRA RPP21 FGFR
6.1396804,0.38084584,ICD10 inguinal hernia K40,GABBR2 EBF2 LY86 C1ORF143 HLA-B HLA-G AIG1 WT1 CRISPLD2 HAND2 AGTR2 CXORF36 VGLL2 LYPLAL1 HLA-DQB
6.320661,-1.3351086,ICD10 insulin-dependent diabetes mellitus E10,ZBTB9 DDR1 MAS1L TH TNXB ZKSCAN4 HLA-DQB1 TRIM10 INS MICA IER
5.6876974,-0.99209154,ICD10 intestinal malabsorption K90,EGFL8 RING1 ZNF184 HLA-G HLA-DQB1 HIST1H2BF RPP21 POM121L2 PPARD MUC22 SNRP
6.187833,0.5737343,ICD10 leiomyoma of uterus D25,WT1 SCGB1C1 FRMD7 KDELC2 RFWD3 LYRM7 DMRT1 SYNE1 CPM TP5
4.1672926,2.9368536,ICD10 malignant melanoma of skin C43,MTAP PIGU NCOA6 SLC45A2 TUBB3 ASIP FLVCR2 ANKRD11 RAL
3.8940456,2.6342103,ICD10 malignant neoplasm of breast C50,LSP1 MKL1 EBF1 SYNE1 MRPS30 IPO8 TTC28 NTN4 PTHLH TOX3 CCND1 NEK10 CCDC170 FGFR2 POU5F1
3.4061425,1.3573414,ICD10 malignant neoplasm of bronchus/lung C34,FAM162B LRIG3 CSMD
4.1076794,2.208116,ICD10 malignant neoplasm of colon C18,SECISBP2 HNRNPA3 BMP15 POU5F1
7.084678,-0.09096085,ICD10 malignant neoplasm of prostate C61,BIK SLC22A1 IRX4 TEX11 TET2 BHLHA15 KRT78 HNF1B KLK3 SHROOM2 EHBP1 NUDT11 TH VAMP8 TERT RFX6 NKX3-1 MYEOV HOXB9 JAZF1 SKIL MSM
3.8557105,0.11415691,ICD10 melanocytic naevi D22,RAD51B CDKN2A BNC2 FMN1 MALRD1 TNFRSF10B DEF
4.6586504,-1.2550415,ICD10 mononeuropathies of upper limb G56,ADAMTS17 KIAA1715 PNPT1 AOC1 C6ORF10 AQP6 MS4A4E R3HCC1L SMAD
5.815901,-1.6389265,ICD10 multiple sclerosis G35,HLA-DRB5 TNXB HLA-A ANK1 MICA C2 MIC
4.6591578,-2.1446118,ICD10 nasal polyp J33,IL33 TSLP ALOX15 EHMT2 CTPS2 HLA-B GABPB2 BACH2 FOXP1 IL1RL1 GIGYF2 RPS26 IRF4 CYP2S1 ERBB
4.9107428,0.9430807,ICD10 non-insulin-dependent diabetes mellitus E11,GLUD2 TMCO5A CDC12
2.9967148,0.25006682,ICD10 nonrheumatic aortic valve disorders I35,SLCO4C1 LY96 FGD
5.090633,-0.45612374,ICD10 open wound of head S01,FAM9B NEGR1 SNAI2 CDKAL
5.4423738,-2.004538,ICD10 other anaemias D64,EFR3A TNXB MICALL2 ERICH
6.446616,0.51063854,ICD10 other cataract H26,SLC24A3 IGFBP3 WWP2 SLAIN1 ELAVL4 TPCN2 NPLOC4 SCGB1C1 SOX2 EGFLAM CASP7 NXPH1 EIF4E
3.3033175,0.57911456,ICD10 other chronic obstructive pulmonary disease J44,IREB2 ABHD16A SYT14 CEP17
5.7126193,2.0699768,ICD10 other disorders of eyelid H02,CTAGE1 MEX3C EBF
3.626872,0.55646205,ICD10 other disorders of teeth/supporting structures K08,DPP10 PSD3 ZNF280C PGM5 N4BP
2.923006,0.108256884,ICD10 other disorders of urinary system N39,NUS1 ITIH5 OR10P1 TBX
4.451664,3.2393792,ICD10 other malignant neoplasms of skin C44,ZFHX4 RIPK4 ZBTB10 THNSL2 TYR FOXP1 ALS2CR12 HLA-DQB1 JDP2 CLPTM1L CPVL RHOU TP53 EXOC
3.1876993,0.06834317,ICD10 other non-toxic goitre E04,FOXA2 FGF7 SALL1 IGFBP5 FOXE1 QK
4.519739,1.5001478,ICD10 other orthopaedic follow-up care Z47,NRSN1 SMURF2 DCUN1D4 XRCC4 FNDC1 OCIAD2 FTCDNL1 PIK3C3 NR3C
5.9662127,-2.2142982,ICD10 other rheumatoid arthritis M06,TNXB RING1 LTB MICA MUC21 C1ORF52 HLA-DRB
3.0221488,0.14923006,ICD10 other soft tissue disorders not elsewhere classified M79,PRKD1 ATP1B3 ZNF21
2.8873246,0.5824171,ICD10 other symptoms/signs involving the digestive system/abdomen R19,CASR CEP112 FAM63B ADAM10 CCDC18
3.850793,3.7430606,ICD10 phlebitis/thrombophlebitis I80,MMP24 TSPAN15 OBP2B F11 SURF6 PROCR F2 ATP1B1 F5 FGA HS3ST
4.0160866,-0.13131113,ICD10 polycythaemia vera D45,SCN5A SLC17A2 LRRC16A ACTR3C JAK
5.347024,-1.3244236,ICD10 psoriasis L40,OR5V1 HLA-DQB1 HLA-A SKIV2L HLA-B PSORS1C2 IER3 HLA-E HLA-DQA
3.879643,3.7733822,ICD10 pulmonary embolism I26,CELF1 FGG F11 SLC44A2 SURF6 LRP4 ADARB2 ATP1B1 PTPRJ DGKZ CNKSR2 TSPAN15 PROCR OR4X1 OR4A47 OR4C13 OR4C12 SLC19A
2.8017828,0.3640823,ICD10 redundant prepuce/phimosis/paraphimosis N47,FAM47A TMEM47 HLA-B AFF
6.0939875,0.48945567,ICD10 senile cataract H25,SLC24A3 SYT4 GNPDA2 ANXA5 INTS4 CRABP1 ACTG1 TPCN
6.052349,-2.2819045,ICD10 seropositive rheumatoid arthritis M05,RING1 MUC21 HLA-DQA1 HLA-DRB
4.807328,-1.3594677,ICD10 ulcerative colitis K51,ABR RBFOX1 HLA-DRB5 C6ORF47 HNF4A C6ORF10 TAP2 HLA-A PSMG
2.8752854,0.32806218,ICD10 unknown and unspecified causes of morbidity R69,DHRS13 TBC1D4 MIS18BP1 FAM19A
5.8468094,-0.89926755,ICD10 unspecified haematuria R31,SLC17A1 BTN3A2 ZNF184 TUBB RHBDD1 OR2H2 TNFRSF10D HLA-B HLA-G ADRA2A OR5V1 RPP21 POM121L2 HLA-DRB
3.4348495,2.6813452,ICD10 varicose veins of lower extremities I83,KCNH7 EBF1 SERPIND1 NFATC2 MAMSTR HLA-A CRIM1 TMEM17 STIM2 MSH5 ITGA6 ALDH8A1 AGGF1 C3ORF2
2.5533051,0.022775372,ICD10 ventral hernia K43,TMEM26 NAA40 SLC13A4 ITGB8 BAN
5.8094697,2.5551405,Immature reticulocyte fraction 30280 raw,C2ORF74 SFMBT1 PHYKPL IFRD2 ACTN1 SLC12A2 AP1B1 BTBD11 ATG14 PCDHGA11 ST5 DDX39A MYL2 TFR2 PSMC3 TMCC2 FAM76B HIST1H4K TLN2 CPEB4 CALM3 RPL2
7.259468,3.02698,Impedance of left arm 23110 raw,ATE1 CADM2 PCGF5 AP1S1 LRRC37A2 CADM1 RC3H1 C20ORF26 PASK SOX11 DKK3 SYTL4 C14ORF159 GATAD2B COL1A2 PCDHGA11 SPINT2 TEF WDR81 HNRNPD DCHS1 SKAP
7.0448565,2.7161894,Impedance of left leg 23108 raw,SND1 CADM2 CADM1 GLCE CRAMP1L FRS3 PASK COL1A2 CYP2C9 SERBP1 KRTAP4-11 HNRNP
7.1767044,3.0371783,Impedance of right arm 23109 raw,ATE1 CADM2 AP1S1 LRRC37A2 CADM1 RC3H1 C20ORF26 PASK SYTL4 C14ORF159 GATAD2B COL1A2 PCDHGA11 CYP2C9 SPINT2 TEF HNRNPD DCHS1 SKAP
7.0775766,2.8435206,Impedance of right leg 23107 raw,SND1 CADM2 CADM1 CRAMP1L PASK GAPVD1 C14ORF159 COL1A2 CYP2C9 SERBP1 HNRNPD PLCD
7.0946064,2.8563876,Impedance of whole body 23106 raw,SND1 RBFOX1 CADM2 AP1S1 LRRC37A2 CADM1 RC3H1 CRAMP1L OPTC REV1 C20ORF26 PASK GAPVD1 SYTL4 C14ORF159 COL1A2 HNRNPK CYP2C9 WDR81 KRTAP4-11 HNRNPD PLCD
3.6172712,0.76201326,Ingrowing nail L12 NAIL INGROW,TMEM132B GPR149 FAM19A5 EY
4.5977545,1.1058339,Injury or trauma resulting in loss of vision 6148 3,LINGO2 PPAP2B MARK1 LYZL
2.97117,0.077076696,Intake of sugar added to coffee 100370,RBFOX1 CT83 DGKB CLTA CNTN
6.7068057,1.8165647,Inverse distance to the nearest major road 24012 raw,RBFOX1 CADM2 TEX33 CACNA2D3 OPTC BTBD10 NYX BTBD11 GRIN3A SLC5A8 XPNPEP1 TMEM78 RUFY4 VOPP1 AGTR1 DCHS2 SKAP
4.4485884,-0.2697743,Inverse distance to the nearest road 24010 raw,RYR3 PARK2 CCNK TMEM30C GPR34 LCA5L FBXO43 C1ORF61 SLC9A6 CDK6 ZNF608 SLCO1A2 DMRTA1 FLRT2 GPC3 PRKCQ JAK
5.1745543,0.14309722,Irritability 1940,GGT7 MEF2C NCOA6 SETD1A CADM2 AUTS2 ANKFY1 PCDH9 VRK2 FBXL17 MFHAS1 TSN FOXP2 MSRA FAM167A MMP16 SETBP1 NMUR2 TCF4 HCN1 MAD1L1 TMEM106B MYO1H SIM1 XKR
2.159547,2.275577,Ischaemic heart disease wide definition I9 IHD,IGF2R UNC5C CDKN2B FAM46A TTC32 NBEAL1 MRPS6 COL4A1 MRAS COL4A2 ABI2 PPAP2B CDH13 LPA TMEM106B TRIB1 ZNF65
3.3073633,-0.4385835,Job did not involve shift work 22620 0,SH3RF3 RASA2 KIAA0556 XIRP2 CHD7 ASAP2 FKBP5 DNM1 PNPLA
4.724496,-0.14243145,Job involves heavy manual/physical work 816,GPX1 MEF2C USP4 TET2 POU3F2 SGCZ CAMKMT BACE2 MMS22L EXOC
4.932906,0.05884499,Job involves mainly walking/standing 806,RHOA NFIX PFKFB4 MEF2C TENM4 FZD7 TET2 POU3F2 SSTR4 LSM4 ATXN1L SLC9A9 TOPAZ1 EXOC4 BS
5.2917724,-0.72493815,Knee pain in last month 6159 7,COL27A1 MEGF11 SLC44A2 RING1 AMIGO2 MAPK1IP1L GDF5 HSD17B10 MLN GLIS3 FAM198A DPYD ALDH1A2 CDH2
3.8327756,1.0993441,Lamb/mutton intake 1379,RBFOX1 KIRREL3 MEF2C NEGR1 RND3 HS3ST5 NAALADL2 PSMD7 PKHD1 OLFM4 FAM150B ZC3H7B FGF21 SLC16A7 CCDC171 APOE PRR20
3.9651587,-0.5736453,Left-handed 1707 2,NTNG2 CRHR1 C7ORF60 LRRC37A2 TUBA3C ARL17A ICO
6.468779,1.5634495,Left 3mm asymmetry index 5156 raw,GBP6 RBFOX1 SMARCA1 ARL15 LRRN3 ARMC8 C20ORF197 ARMC1 GRIN3B MGP RRAGC LACC1 RBP2 GUF1 RNF220 FSIP
4.489033,1.4666935,Left 3mm cylindrical power 5119 raw,CEP112 MMP3 RALYL NPLOC4 FMNL2 SCGB1A1 GNB3 GPD2 COL6A2 KAT6A GPR149 LRRN1 CDKN
4.110654,1.6428789,Left 3mm cylindrical power angle 5112 raw,ADAMTS5 ZFHX4 GPD2 KIAA1199 DCDC
5.9299784,1.59842,Left 3mm regularity index 5163 raw,ATE1 HS3ST1 RBFOX1 EPHA7 OSR1 SOX14 TAAR6 TARBP1 OLFM2 STIM1 MARCKS SUB1 WDFY1 FAR
5.433176,3.6753747,Left 3mm strong meridian 5135 raw,TFAP2B SND1 PDGFRA AREL1 EPDR1 PRSS56 RUNX2 DCDC1 FOXP1 ARHGAP32 MARCKS RBP3 COL5A1 BRE MXRA7 CNTROB ROR
5.4134326,3.6831734,Left 3mm weak meridian 5096 raw,HEXIM2 PDGFRA COL24A1 KLHL22 PRSS56 RUNX2 DCDC1 MARCKS COL5A1 BRE CNTROB NBL1 ROR
4.021115,1.5870366,Left 3mm weak meridian angle 5103 raw,ADAMTS5 ZFHX4 GPD2 KIAA1199 DCDC
6.0586495,1.6940671,Left 6mm asymmetry index 5157 raw,EPHA5 SMARCA1 C20ORF197 DCLK2 ARMC1 SPATA18 KIAA1456 SERBP1 LACC1 NHLRC2 RNF22
5.9636955,1.0612851,Left 6mm cylindrical power 5118 raw,TCP10 TLE4 CNTN6 TMEM178B POU2AF1 OSM FRS2 MYL5 RGS9BP SRSF3 SUCLG2 SUCLG1 CNTN
6.015152,1.8600227,Left 6mm regularity index 5162 raw,B3GALNT1 CADM2 RSAD1 ADHFE1 SOX14 RUNX1 C9ORF47 SLC5A7 SFRP2 XPNPEP1 TEK CDK1
5.443348,3.706287,Left 6mm strong meridian 5134 raw,PDGFRA LINS PRSS56 RUNX2 ARHGAP32 RBP3 COL5A1 BRE MXRA7 CNTROB ROR
5.4426994,3.6958072,Left 6mm weak meridian 5097 raw,PDGFRA LINS COL24A1 KLHL22 PRSS56 DKK3 RBP3 COL5A1 MXRA7 CNTROB ROR
5.4146395,2.4950075,Left ankle spacing width 4100 raw,SND1 EBF1 SLC12A2 CD2BP2 GTF2IRD2 CPEB4 ASTN2 TRIM1
7.2275176,2.059721,Left arm fat-free mass 23125 raw,RBFOX1 HEXIM1 CADM2 CACNA2D2 STARD9 COL24A1 DICER1 HPCAL1 DAW1 C20ORF26 C12ORF75 FAM133A MYL2 RNF220 SKAP
7.6363015,3.1940641,Left arm fat mass 23124 raw,ZNF165 CADM2 CADM1 RC3H1 GTPBP2 CHFR MEX3A MRGPRD TEF SKAP
7.3903747,3.18895,Left arm fat percentage 23123 raw,CADM2 LRRC37A2 CADM1 OPTC ISL1 MEX3A TEF TARS
7.5236998,2.6055696,Left arm predicted mass 23126 raw,ZNF165 HEXIM1 CADM2 PCGF6 HPCAL1 C20ORF26 GTPBP2 C14ORF159 CHFR MYL2 FILIP1 C2ORF73 SKAP
5.5140333,1.5018759,Left corneal hysteresis 5264 raw,EPHA5 EPHA7 CADM2 ATG10 PPA1 EVA1A DKK2 KIAA0922 CPEB1 ZNF716 LGALS14 ULK4 FAR2 ZNF71
5.5763717,1.4150143,Left corneal resistance factor 5265 raw,EPHA5 CADM2 SFMBT2 OTOP2 DKK2 C20ORF197 KIAA0922 ULK4 ZNF71
4.709723,1.9034308,Left cylindrical power 5086 raw,ZCCHC9 RBFOX1 GFPT1 SURF6 ZNF160 PRL MUT NFATC1 ZDHHC9 ETV3L SLC30A10 NPLOC4 EPB41L4A RLN2 PCK2 VWC2
6.685697,1.5102059,Left hand grip strength 46 raw,SND1 FNBP4 ARL15 CADM2 ACSL6 WDR73 PML SFRP2 CCS ASB9 CLNK ASTN
6.601117,4.091431,Left heel bone mineral density 4105 raw,C8ORF37 TLE3 WNT5B CADM1 SEPT14 ATP1B2 GRHL2 ARHGAP26 TRPC4AP ARHGAP24 RUNX2 TANC1 SFRP4 TMEM135 SLC9A5 SPATA13 CORO6 ZNF438 OR4C12 PDE7B SKAP2 OTUD4 C11ORF5
6.565644,4.140863,Left heel bone mineral density T-score 4106 raw,C8ORF37 TLE3 WNT5B CADM1 SEPT14 GRHL2 ARHGAP26 TRPC4AP ARHGAP24 RUNX2 TANC1 SFRP4 TMEM135 SLC9A5 SPATA13 CORO6 ZNF438 SUCLG1 PDE7B SKAP2 OTUD4 C11ORF5
6.559078,4.1074457,Left heel broadband ultrasound attenuation 4101 raw,SLX4IP TLE3 PRRX1 WNT5B CADM1 SEPT14 ARHGAP26 RUNX2 TANC1 SFRP4 TMEM135 SLC9A5 CORO6 ZNF438 SUCLG1 NGEF OTUD4 C11ORF5
6.5848575,4.099801,Left heel quantitative ultrasound index 4104 raw,C8ORF37 TLE3 WNT5B CADM1 SEPT14 GRHL2 ARHGAP26 TRPC4AP ARHGAP24 RUNX2 TANC1 SFRP4 TMEM135 SLC9A5 SPATA13 CORO6 ZNF438 SUCLG1 PDE7B SKAP2 OTUD4 C11ORF5
5.14315,2.891495,"Left intra-ocular pressure, corneal-compensated 5262 raw",SFMBT1 PRRX1 COL24A1 AFAP1 SOX14 MITF ATP1B1 MADD TANC2 KIAA1217 ABCA12 ST7L CRISPLD2 C8ORF31 CDK14 PDE7B CPEB
4.900564,2.8541477,"Left intra-ocular pressure, Goldmann-correlated 5263 raw",MYBPC3 ANGPT1 CAV2 MYOF TMCO1 AFAP1 KERA LMO7 SMC1B TYR MADD FOXP1 KIAA1217 ST7L FER FOLH1 COL5A1 AAGAB OR4C13 MXRA8 PDE7B GAS7 MOCS1 CNIH4 MOCS
7.7099385,2.4135492,Left leg fat-free mass 23117 raw,HEXIM2 HEXIM1 CADM2 HAGHL MED9 HPCAL1 FRS2 SCRIB ISL1 GAPVD1 SYTL4 CHFR SCD CCS MTHFD1 CPEB
7.580192,3.2098594,Left leg fat mass 23116 raw,ZNF165 CADM2 CACNA2D2 CADM1 RC3H1 OPTC ISL1 GTPBP2 CHFR MEX3A HMBS TEF SKAP
7.3873024,3.1778798,Left leg fat percentage 23115 raw,RBFOX1 ZNF165 CADM2 AP1S1 CACNA2D2 RC3H1 GATAD2A OPTC ISL1 SKAP1 CPEB
7.7822623,2.5105128,Left leg predicted mass 23118 raw,HEXIM2 HEXIM1 CADM2 HAGHL MED9 HPCAL1 FRS2 SCRIB GAPVD1 SYTL4 CHFR SCD CCS MTHFD1 CPEB
2.7078342,-0.16464336,Left logMAR final 5208 raw,CNEP1R1 PDE6G NPAS2 ADH7 TSPAN1
5.1418324,0.8734742,Left mean signal-to-noise ratio 4233 raw,HACE1 LINGO2 ECT2L CADPS C10ORF11 VWA5B1 WIPI2 LRFN5 ITGAE ITGBL1 EXOC6 LPIN2 MAD2L1 POT1 C5ORF54 AL
3.2435699,1.1733226,Left OCT not performed equipment failure 6072 6,WWOX CYSLTR2 THRB CSMD
4.937564,1.725411,Left spherical power 5085 raw,TFAP2B CA12 RBFOX1 SLC16A1 SCAF11 ZNF281 SHISA6 PRSS56 RBX1 ABI3 GPD2 POLR3H RIMBP2 MAD2L
3.887274,0.5461054,Leisure/social none of the above 6160 100,CELF2 MRPL39 FAM63B LSAMP CLEC16A MAD1L1 APE
2.7487843,0.75792855,Leisure/social other group activity 6160 5,FBXW7 BCL11B FITM2 NMT
4.047811,-0.90784085,Leisure/social pub or social club 6160 2,DPP6 ZNF462 GCKR DPYD ADH1B ASXL3 JMJD1
4.3107605,-0.36891022,Leisure/social religious club 6160 3,BARHL2 RBFOX1 MEF2C HHLA2 TNKS NFIA LHFPL3 FAM168A ATAD2B SRPK2 ANO4 PRSS55 CD47 LONRF2 TSNARE1 TAC1 PDZRN
4.681562,-0.6775031,Leisure/social sports club or gym 6160 1,LEF1 GRM4 CADM2 SALL3 COL11A2 CELF4 VSTM5 SEMA7A DCAF5 WDR36 HIST1H1
4.0201635,-1.4586532,Length of menstrual cycle 3710,SMAD3 DOCK5 RHBDD1 FSHB IGF
3.9741626,0.9797474,Length of mobile phone use 1110,CBX8 GABRA1 BCL11A GALNT1 LSAMP POU5F2 SDK1 SLC39A10 GPD2 CKS2 SP9 NMUR2 TNRC6B XKR
5.0572257,-0.22486144,Length of time at current address 699 raw,RBFOX1 USP7 WIF1 CADM2 NEGR1 CPT2 TCF4 TRPM6 FOXP
5.4677925,0.4058535,Lifetime number of sexual partners 2149,PTPRN2 ABCG8 GABRA2 SND1 ZNF165 CADM2 LRRC37A2 KLHL29 TFEC OR2H1 TET2 VRK2 CYP7B1 NRG3 ARHGAP27 ACVR2A FOXP2 MAPT PPA
4.768821,2.8328726,Light brown hair 1747 3,EDN3 NCOA6 ARL15 IL16 PDE6G UQCC1 GAB2 GPR98 GOLGA8M THNSL2 TYR CDKAL1 C20ORF24 TRPC4AP TPCN2 SUN5 SYTL3 FRAS1 KITLG IRF4 SP2 PRR15L ZNF831 SKAP1 EPHA
4.9749203,0.43745148,Light DIY in last 4 wks 6164 4,PTPRF MEGF11 SH3PXD2B PKIA HPR NPIPB8 GATSL1 FOXP2 EIF3C KPNA
4.459479,0.8902637,Light smokers 2644,HYKK PTPRD CADM2 ERCC6L2 EPHX2 REV1 SOX
4.674069,0.95817506,Likelihood of resuming smoking 2936,LARP1 ZNF462 HVCN1 PIK3C3 C11ORF5
5.2756577,-0.1576894,Loneliness/isolation 2020,SYNJ2 PHF2 NRXN1 C5ORF17 TCF4 NUP160 AMZ2 OPCM
4.9168687,-0.795654,Long-standing illness/disability/infirmity 2188,SMAD3 BRAP PRRT1 TRIM40 TCF7L2 CDKN2B NEGR1 MAGI3 SLC6A15 NR2F1 PBX3 PDIA6 DLG2 ZFP64 TRAFD1 HLA-DQB1 LY6G5
6.5717807,1.8751484,Longest period of depression 4609 raw,RBFOX1 C5ORF15 STARD8 CADM1 CACNA2D3 XPNPEP
6.3252335,1.913624,Longest period of unenthusiasm/disinterest 5375 raw,RBFOX1 RBFOX3 CADM2 CACNA2D1 CADM1 RFX3 CACNA2D3 C12ORF75 C20ORF197 PCDHGA11 FSIP2 RNF22
5.8860207,2.3410504,Longest period spent worried or anxious 20420 raw,EPHA6 PRELID2 RBFOX2 TAS2R10 SFMBT2 ACSL1 ATG10 C9ORF47 TPRX1 KIAA1217 POLR3B ADPRH LACC1 CYP20A1 MPPE1 SUCLG2 CDK14 CPV
2.7410254,0.502215,Low calorie drink intake 100160,AKAP1 PID1 LUZP2 MPI TMPRSS7 FASLG OR1J1 SETMAR CASP16 DACH1 ZNFX1 TSPAN5 ZNF208 MAP2K
4.625454,0.7726071,Lung cancer in father 20107 3,IREB2 TNXB CHRNA5 OR2H1 HNF4G HLA-A BRCA2 HLA-B PSORS1C1 PSORS1C2 ASS1 BAG6 RAD52 HLA-DQB1 FAM20
6.7687716,1.9423279,Lymphocyte count 30120 raw,HEXIM1 ESX1 CACNA2D3 FRS2 C12ORF75 C20ORF197 LARP6 AGTR2 AGTR1 FAR1 C19ORF45 RABL
6.2274504,2.6230018,Lymphocyte percentage 30180 raw,MED1 LRRC37A2 LNPEP PSMB9 PHF5A RUFY1 ZC2HC1A TEF ZSCAN25 GTF2IRD2 CDK13 CD
2.8843102,0.07016353,Lymphomas C LYMPHOMA,DDX6 ATF6B LRRC8D HLA-
2.8661504,0.39385715,Macular degeneration 6148 5,ARMS2 HTRA1 UBE3C HS2ST
2.2413352,2.5760818,Major coronary heart disease event excluding revascularizations I9 CHD NOREV,RPL6 IGF2R DAGLB CDKN2B FURIN LPL MIA3 CELSR2 CARF MRPS6 ATXN2 APOC1 ALDH2 ARSG PHACTR1 LPA AT
2.1543398,2.482226,Major coronary heart disease event I9 CHD,RPL6 IGF2R DAGLB CDKN2B FURIN LPL MIA3 CELSR2 CARF MRPS6 ATXN2 APOC1 ALDH2 ARSG PHACTR1 LPA AT
6.069388,-1.3174855,Major dietary changes in last 5 years (illness) 1538 1,TCF7L2 CDKN2B CCDC59 FHL2 PCSK9 COBL HLA-B ARMC1 FOLH1 CYP21A2 RRS1 HLA-DRB
4.2643924,2.9202871,Malignant melanoma of skin C3 MELANOMA SKIN,MAGI1 PIGU NCOA6 SLC45A2 ASIP UQCC1 MITF KLHL40 DEF8 CBFA2T2 MTAP KDSR TERT TUBB3 ANKRD11 RALY KIAA094
4.183951,2.8766787,Malignant melanoma of skin C MELANOMA SKIN,MAGI1 PIGU NCOA6 SLC45A2 ASIP UQCC1 MITF KLHL40 DEF8 CBFA2T2 MTAP KDSR TERT TUBB3 ANKRD11 RALY KIAA094
3.879473,2.6088226,Malignant neoplasm of breast C3 BREAST 3,C5ORF56 ZNF365 LSP1 MKL1 EBF1 SYNE1 MRPS30 KLF4 MYBPC1 TTC28 MN1 NTN4 PTHLH KCNU1 TOX3 CCND1 TERT CDH13 NEK10 CCDC170 HCN1 FGFR2 POU5F1
3.8936799,2.571944,Malignant neoplasm of breast C BREAST 3,C5ORF56 ZNF365 LSP1 MKL1 EBF1 SYNE1 MRPS30 KLF4 MYBPC1 TTC28 MN1 NTN4 PTHLH KCNU1 TOX3 CCND1 TERT CDH13 NEK10 CCDC170 HCN1 FGFR2 POU5F1
7.1288824,-0.15604568,Malignant neoplasm of male genital organs C3 MALE GENITAL,BIK IRX4 TET2 KRT8 BHLHA15 HNF1B FOXP4 TH DLG3 SPINT2 CHMP2B TAB3 ITGA6 MUC2
